text;name;labels
This tail drips a sweet, sappy substance that is attractive to many species of fish;Slowpoke;78
Slowpoke uses the tail as a fishing lure;Slowpoke;78
The tail often breaks off, but it will grow back;Slowpoke;78
Slowpoke tails are considered a delicacy and commonly used as a cooking ingredient: in Alola, they are often dried and used in home-cooked stews, while in Galar, they are smoked and packaged as a curry ingredient;Slowpoke;78
Slowpoke is also known to dive underwater to hunt, but is often itself caught instead;Slowpoke;78
Slowpoke has a notoriously dim intellect and often forgets what it was doing;Slowpoke;78
It takes a long time to respond to outside stimuli;Slowpoke;78
For example, it can take up to five seconds to process pain and can take an entire day to notice when its tail has been bitten;Slowpoke;78
Slowpoke is commonly found at the water's edge;Slowpoke;78
In some places, it is believed that Slowpoke's yawn causes rain;Slowpoke;78
This Pokémon is worshiped in those areas;Slowpoke;78
Its vacant expression is said to help some people relax, whilst causing irritation to others;Slowpoke;78
It is posited that those who lead hectic lives are most likely to become relaxed;Slowpoke;78
Galarian Slowpoke's body is a slightly different shade of pink, and it has gained yellow colorations on its forehead and tail;Slowpoke;78
This tail is always down and said to have a spicy taste;Slowpoke;78
Much like its Kantonian counterpart, Galarian Slowpoke are known to relax on seashores and riverbanks without a care in the world;Slowpoke;78
However, sometimes it will get a very sharp look in its eyes as if it is about to think of something tremendous, although it will quickly forget and return to its normal expression afterward;Slowpoke;78
It is believed that this behavior, along with the spicy taste of its tail, is a result of Galarica particles built up from its diet of native Galarica seeds affecting its brain and body;Slowpoke;78
1 This diet also affects Slowpoke's two different evolutions, including the Shellder that attaches to it, which is induced by either the Galarica Cuff or the Galarica Wreath;Slowpoke;78
Slowbro is a bipedal, pink Pokémon with a tan, striped belly and a tan muzzle;Slowbro;79
It has large, vacant eyes, curled ears, and two pointed teeth protruding from its upper jaw;Slowbro;79
On its hands, it has three clawed fingers, and two clawed toes on its feet;Slowbro;79
There is aShellderattached to its tail;Slowbro;79
This Shellder has a gray, spiraled shell with darker gray spots;Slowbro;79
There are several spikes across the surface of the Shellder, and it holds onto Slowbro with many sharp teeth;Slowbro;79
When Slowbro Mega Evolves into Mega Slowbro, it becomes engulfed by the Shellder to the point where only its head, arms and tail are visible;Slowbro;79
The spiral Shellder now has an opening at its tip, allowing the tail of Slowbro to stick out, which it balances on due to its legs being engulfed;Slowbro;79
The spikes on the Shellder are now reduced to four on the bottom section of its body, with the dark spots only visible on its middle section;Slowbro;79
The Galarian form of Slowbro has purple markings on its upper head and ears, tail, and arms;Slowbro;79
The Shellder that attaches to Kantonian Slowbro's tail is on Slowbro's left arm instead, being more similar to an arm cannon;Slowbro;79
The spikes on Shellder are larger and more conical;Slowbro;79
Kantonian Slowbro is typically rather lazy and unintelligent, but when the Shellder bites down on its tail (causing more venom to head to the brain), it becomes inspired for some reason;Slowbro;79
It is very peaceful and avoids confrontation most of the time;Slowbro;79
Slowbro are no longer able to fish with their tails and must, to their disdain, swim to catch food;Slowbro;79
Galarian Slowbro is more aggressive as the Shellder biting down on its arm causes it to Attack everything indiscriminately, While normally zoned out, it gets rather serious due to a stimulus jolt;Slowbro;79
The two organisms have some autonomy in controlling how Galarian Slowbro acts;Slowbro;79
By squeezing their Shellder's tongues, these Pokémon can cause them to shoot out a toxin liquid from the tips of their shells;Slowbro;79
However, the Shellder can also bite down when they sense danger, triggering their hosts to swing around the arms wildly while shooting toxins to both smash and poison indiscriminately;Slowbro;79
Because of this, these Pokémon can be quite dangerous to be around;Slowbro;79
By injecting venom into their bloodstreams (either by the parasite's or the host's volition), Galarian Slowbro can drastically sharpen their senses thanks to the venom's reaction with galaricin;Slowbro;79
This makes them incredibly quick on the draw, shooting enemies with great accuracy before they even prepare to attack;Slowbro;79
Kantonian Slowbro is implied to be able to use powerful psychic attacks it only uses when forced to;Slowbro;79
It is also somehow insensitive to pain due to Shellder biting on it, tying into its oblivious and own tempo abilities (which ignores infatuation and confusion);Slowbro;79
It hidden ability, regenerator, heals its slightly when withdrawn from battle;Slowbro;79
Mega Slowbro's Shellder has become armor that is unscratchable, reflected in its Shell armor ability (which prevents critical hits on it), while it can move by jumping on its tail like a spring;Slowbro;79
The Slowpoke involved is virtually unchanged, aside from becoming stronger and more motivated;Slowbro;79
Galarian Slowbro are surprisingly fast, reflected in their signature Quick Draw ability (which gives it chance to strike first);Slowbro;79
Their primary Attack method is shooting poison from its Shellder by pulling in the tongue of the latter;Slowbro;79
Slowbro evolves from Slowpoke starting at level 37;Slowbro;79
Since Omega Ruby and Alpha Sapphire, it can Mega Evolve into Mega Slowbro using its Mega Stone, Slowbronite;Slowbro;79
Galarian Slowpoke evolves into Galarian Slowbro using a Galarica Cuff;Slowbro;79
In the anime, Slowpoke evolves into Slowbro when a Shellder bites its tail;Slowbro;79
Slowking is an alternate evolution that happens when a Shellder clamps its head while wearing a King's Rock;Slowbro;79
Slowbro is a bipedal, pink Pokémon with a tan, striped belly and a rounded, tan muzzle;Slowbro;79
It has large, vacant eyes, curled ears, and two small pointed teeth protruding from its upper jaw;Slowbro;79
It has three clawed fingers on its hands and two clawed toes on its feet;Slowbro;79
There is a Shellder attached to its tail;Slowbro;79
This Shellder has a gray, spiral shell with darker gray spots and small, triangular eyes near the base;Slowbro;79
There are several spikes across the surface of the Shellder, and it holds onto Slowbro with many sharp teeth;Slowbro;79
Shellder developed its spiral form in an effort to suck more sweetness out of Slowbro's tail;Slowbro;79
If its tail or the Shellder attached to it is broken off, Slowbro will revert to its unevolved form, Slowpoke;Slowbro;79
Slowbro has lost the capability to feel pain due to the Shellder's poison;Slowbro;79
While typically lazy and unintelligent, Slowbro apparently becomes inspired when the Shellder bites down on its tail;Slowbro;79
While it is capable of unleashing powerful psychic attacks, Slowbro is typically rather peaceful and usually prefers not to fight;Slowbro;79
Because it can no longer fish using its tail, it instead swims to catch its prey and allows the Shellder to feed on its leftover scraps;Slowbro;79
Slowbro tends to live near ponds, lakes, and seashores;Slowbro;79
When Slowbro Mega Evolves, it becomes engulfed by the Shellder so that only its head, arms, and white-tipped tail are visible;Slowbro;79
Its head pokes out of the Shellder's mouth and is surrounded by the Shellder's enlarged teeth;Slowbro;79
The Shellder has holes on its sides and an opening at its tip, allowing Mega Slowbro's arms and tail to stick out;Slowbro;79
Mega Slowbro balances on its tail due to its legs being engulfed;Slowbro;79
It can move by bouncing, using its tail as a spring;Slowbro;79
The spikes on the Shellder are now reduced to four on the bottom section of its body and the dark spots only visible on its middle section;Slowbro;79
Mega Slowbro's energy has gathered into Shellder, which has increased its hardness;Slowbro;79
This allows it to act as armor so hard that nothing can scratch it;Slowbro;79
